key	ko
c5ba4f887b	봐！다리가！%b
c5bd47827a	나즈나도,\n여기가 마음에 든 거야,냥%b
c5bf2321d3	%z그러니까, 지친 마음을 쉬게 하는\n데는 아주 좋은 곳이구나.
c5d48534ab	이대로 카오스를 증장시키면\n세상이 소멸해버린다고！%b
c5d53f1859	%z・잠깐 기다려주세요！
c5e5fa1ed5	괜찮아.\n아～짱이 함께니까.%b
c5ef3f4b2f	아아,그야말로 고대 마법 문명의\n정수가 지금 여기 있는 거예요・%b
c5f3213e05	일단, 갈만・오브라는 걸\n찾으러 가는 게 우선이겠군.%b
c5f9ec4cdc	７인위원회님으로부터 부름이 왔다.%b
c62df289b5	엥～？ 여기에 뭔가를 끼우도록 되어\n있는 거네.%b
c64d490935	（특수 기능）［７／７］\n　다른 캐릭터를 뒤쫓고 싶을 때 사용합니다.\n　미행동 캐릭터에 커서를 맞추고,\n　특수 기능 버튼을 누르면 직전에 이동한\n　캐릭터에 가장 가까운 포인트로 이동합니다.
c65b3c6143	이렇게 직접 보고 있어도\n믿기지가 않네요.%b
c666d87e0b	이 성가신 결계 덕분에\n뒷 야마타이에 있는 카달의 본거지에\n가까이 갈 수가 없어.%b
c6b52cb939	하지만,열쇠가 없는 이상\n억지로 여는 수밖에 없겠지%b
c7050bed74	이 부서진 봉인은,그야말로\n나즈나와 아스카의 사랑의 기념비네！%b
c71f15297c	여기를 지배하는 괴물은,\n두 마리 있어.%b
c73acde8bf	이 문을 열면,\n카무이코탄 사람들을\n구해낼 수 있다！%b
c7974a2317	비좁은 곳이네요.%b
c7a47f8ffc	우웁.\n소오, 속이～ 안 좋아아.%b
c7ab15e052	또 오라고.%b
c7ad533284	%z러스티！
c7d1ea6b92	장로가 말한 대로\n말라카이트가 있는 것이오？%b
c7f010206c	하지만 기술 레벨업은\n가능하다.%b
c7f413d666	・이제 됐지.%b
c8031b64df	하지만 마법구는 안 부수는 게 낫겠지\n혹시라도 카오스 힘이 풀리면 곤란하다%b
c817beb3ae	드디어 찾았다～구.\n말라카이트다～구.%b
c81d4c3675	쿠리카라보정
c821716c1f	익시즈 발진
c84d1807fb	아,여기 뭔가 장치가 있는 것 같아！%b
c857e935e0	７인위원회는 카칼클랜에 대해서도\n조사하던 듯합니다%b
c894cd8d7a	꾸물대다간\n갇힌다～제.%b
c8cfa90f22	그대에게 죽음은 주지 않는다\n우리와 함께 영원한 고통을 져라！%b
c8e4fa59a1	%z미, 미안.
c90b2a05e3	이건, 고대 마법 문명의 유적이군요.%b
c914b4d3d9	지쳐 있을 때가 아니야！\n다들, 이 앞이 세이료카쿠다！%b
c92183c227	오를 때도 말했지만\n이곳 지형은 미끄럽게 돼 있다\n
c92c6fa7aa	마법구란 고대 마법 문명의 유산으로,\n현재는 별칭 「가르만 오브」\n라 불리는 물건이다.%b%h고대 마법 왕국 시대의 번영은\n이 마법구의 개발 및\n활용에 의한 것이라 전해진다.%b%h팔코 저\n「가르만 오브 연구」%b
c943c73d8c	적은 없는 것 같네.\n얼른 지나가자！%b
c98e5c362c	너무 생생해서,\n지금도 가슴이 두근거려요.%b
c9a91233f9	아니・.\n그냥, 먼지가 좀 들어간 것뿐이야・.%b
c9aa5265a5	기다려！%b
ca12f9ea5b	（취소）［３／５］\n　메뉴를 빠져나오거나, 취소하기 위해\n　사용합니다.
ca3b5d00ef	으으으, 졌다고요.%b
ca5050cd05	타오르는 불꽃 같은 사랑이\n둘 사이에서 자란다는 거네？%b
ca54faf2af	절대 유일한 존재라야\n세상은 영원한 안정을 얻지%b
ca57212002	카오스의 제단으로 향할까요？
ca76a1b4ea	어라, 이건 대체 뭘까요？%b
ca7d5b0d5e	뮤,싸움 앞에서 열 올리는 건 좋지만\n좀 냉정해져서 전장을 봐.%b
caa7dcd980	・뮤도, 말이지・.%b
caa9e21623	다시 한번 설명해두지.%b
cacd958d66	그러네,\n다들, 힘내서 헤쳐나가자！%b
cae8da0b16	본 적 없는 적들뿐이네요.%b
caf1fe7236	뭔가 장치가 있는 듯한데, 지금은\n손쓸 방법이 없는 것 같은 거네%b
cb049f4922	・과연,\n쌓이고 쌓인 원한을\n풀려는 것이로군요.%b
cb04df7644	고맙다, 이 자식아.\n다른 것도 살 거냐？
cb15396ab6	그럼, 항구 마을 히가타로 가보자.%b
cb177eed21	저건 ７인위원회！？%b
cb2396d6e3	난 아무 짓도 안 했어！%b
cb2958bf18	모르는 것투성이네.%b
cb692783fe	이 수정으로 탄환을 만들면\n위력 높은 포를 만들 수 있는 거예요%b
cb7917bc4e	그렇다면, 여기 괴물들이\n흉포화된 원인은,\n아무래도, 저놈들에게 있는 것 같군.%b
cb8121c464	이 고목에는, 뭔가 있을 것 같다.\n밀어볼까・.%b
cb88c41aaf	아이들은 어디로 간 거야？%b
cb8e7e1262	논리적으로 생각하면,아까 그 장치는\n이 다리를 놓기 위한 거였군요！%b
cb8e82b6c0	이쪽으로 가면,\n안쪽에 방이 있어.%b
cba8e01d6f	아니, 역시 그만둘까・.\n근데, 뭔가 신경 쓰이는데.%b
cbb0d3ddda	어라？\n팔 물건이 없는 것 같은데요
cbc94ca38e	그 원통함, 내가 풀어주마！%b
cbd58304f1	우왓！\n익시즈호가 떨어진다！%b
cbd83ad5bb	어떻게 하면 돼？\n빨리, 알려줘.%b
cbdb795991	분명 어딘가의 장치를\n제어하는 거라고 생각해%b
cbdfa45e7b	어머, 그렇게 딱딱하게 굴지 않아도\n되잖아, 딱히 잡아먹지 않아.%b
cbe80559be	고맙습니다,공주님\n다른 것도 살까요？
cbfb9d35f6	역시, 이 인원으로는,\n아직 만전이라 하기 어렵군.%b
cc1591d9ef	나를 쓰러뜨리면 너희 승리,\n라고 해두죠.%b
cc332f92b0	이걸・여기에 놓고・됐다.%b
cc4db9222b	비탈길에서는 발을 맞추지 않으면\n각개격파당할 수도 있다.%b
ccb0910cd1	아무래도 마법을 쓰는 자가\n적 쪽에도 있는 모양이에요%b
ccb6e649f7	2층에 오르는 건\n포기할 수밖에 없어,인 거야%b
ccc2402d28	불편을 드려 죄송합니다.\n카지노는 현재 건설 중입니다.%b
cce2e7d469	그게 결계동이라 불리는 연유야.%b
cd0875e542	시점３-２２도 시점, 약간 쿼터뷰
cd2309e7b8	이걸로 끝장내 버려！%b
cd30eeed03	「%nS」로군.\n사달라는 거냐？
cd421e88bc	우리는\n아직 목적을 이루지 못했는데 말이지.%b
cd539b2b9d	시간이 지나\n효과가 절로 풀리길 기다리거나,%b
cd6514e7bf	・응, 역시 벽이다.%b
cd6ba64b92	%z하지만,정리되면 반드시 데리러 갈게\n퀸즈랜드의 왕비로서 말이야
cd7f9b2530	하지만,열쇠가 없으니\n억지로 여는 수밖에 없어%b
cd9d37c74e	민다
cdb16caf23	어머어머,꽤 시끌벅적하네%b
cdf5fb838c	방이 사라졌어・\n땅속으로 떨어져 버린 걸까.%b
ce05a815d9	「%nS」냐.\n진짜겠지？
ce5ee00c12	%z쿡☆\n아스카, 두 사람 잘 부탁해！
ceb7d52d62	이쪽 문을 열려면,\n다시 와야 하는 거야.%b
cec0135ce2	그런 거네！%b
cec3e137ff	%H%m1%V100［%m0마법사%m1］%V0%m0\n
cecd0e250e	리그로드 대륙,\n드래군 왕국의 용기사 뮤！%b
cee2ff6696	떨어질 수도 있으니까！%b
cf000eaa9b	감히 야마타이를\n엉망진창으로 만들어 준 거네요！%b
cf0796bae5	흐음・제단처럼도 보이는데,\n꼭 그렇다고 단정할 수도 없나・.%b
cf28821110	내 대단하게 강화된 감각이\n숨겨진 아이템을 발견했다～제―！%b
cf351c8bc2	봐, 환술로 숨겨졌던 출구가\n모습을 드러냈어.%b
cf38ed042e	수정 기둥이라・%b
cf62fe5092	앙주 씨・\n나・기다릴게요.%b
cf64f52855	이거 뮤 님.%b
cf9d001dfa	이래서는\n2층은 잔해 밑에 깔린 셈이겠군.%b
cfb7cff188	출구가 어느샌가 나타나 있는 거구나！%b
cfde6bbd02	목숨을 걸고서라도\n수리해 보이겠습니다.%b
cfdef7f0fe	이 초절 귀여운 식신 나즈나가\n네 식신이 되는 거야,인 거야%b
d0023bc2d5	이 책엔 「익시즈 구조론 1」이라고\n적혀 있으니,찾으면 2가 있을 거야！%b
d028385644	전설의 마도사%b
d0351f7721	안 열리는 거예요・.%b
d03e0f0aa8	그 금속으로 무기를 만들면,\n
d0430eae6b	그런가요.\n그럼 또 오시어요.%b
d045c35673	아이들은？\n아이들은 어디 있어？%b
d060b4e0bc	어서 오십쇼,뮤 왕녀님！\n오늘은 무슨 일로 오셨나요？
d0613bff1b	나는, 아～쨩을\n잊은 적 같은 거 없는데！%b
d08d79e1a5	나즈나는 아스카를\n따라갈 뿐인 거야, 인 거네.%b
d096c98de7	저놈들 때문에, 이 숲의 괴물들이\n흉포화된 거야, 인 거야！%b
d0b2340896	（결정）（Ａ）（Ｂ）（Ｃ）［２／５］\n　착지합니다. 단, 착지할 수 없는\n　장소가 있습니다.
d0c4417f0b	이제 아까 같은 실수는 안 해．．．\n다들, 정신 바짝 차리자！！%b
d0c8e31a10	다시 그래비티 마을 사람들 이야기에 귀 기울여보는 건 어떨까？%b
d104b00793	오르트마와 자르마를 잇는 가도의\n중간지점 서쪽 숲 근처야%b
d13a17d138	%z참으로 적재적소로소이다！
d16dcc0a49	섣불리 손댔다간,\n무슨 일이 일어날지 몰라！%b
d19e2bb456	다른 키는 사용하지 않습니다.　　　［５／５］
d1e99e5d22	%z아스카！\n정말 저 여자로 괜찮아！？
d1edb3e0c1	그쪽으로 가면,\n７인위원회 탑의 뒷문이에요？%b
d1fe1e26e5	이게 큰 물통이군.\n냉큼, 부숴버리겠어！！%b
d20bcd0dbc	예
d23ea817a4	어머, 이 고목는 당장이라도 쓰러질\n것 같아요. 좀 밀어볼까요？%b
d24432d392	근데,\n정작 중요한 갈만오브라는 게 없으면,\n의미 없잖아.%b
d25167a894	하지만,덕분에\n아～쨩이랑 다시 만났는걸%b
d25b8e4ac0	뭘, 이 정도쯤이야\n대단한 일이 아니외다.%b
d264aee314	살아요！\n아버님！%b
d293118c55	・알고 있어.%b
d2d356f13f	（특수 기능）［７／７］\n　비행 모드로 전환합니다.\n　시나리오상에서, 아이템을 얻지 못했다면\n　사용할 수 없습니다.
d2d3b7ba18	오오, 드래군이라니！\n나의 조모가 원정한 곳이 아니더냐！%b
d2d98ed3b4	야츠 테 타세 작(作)\n미소녀 마법전사 프린세스 드래군이라는\n이야기가 있는데, 꽤 재밌더라.\n　　　　　　　　　　　　　（클라리스）\n↑주인공 아야가 최고라니까！！\n　　　　　　　　　　　　　　　（아도베）\n↑모르는군,너희들.뭐니 뭐니 해도,\n「미소녀 검사,흑의 뇌광」이 최고지！\n　　　　　　　　　　　　　（엑세느）%b
d2ff6a6059	어～머 또 왔구나～？%b
d307f22364	대체, 뭐가 어떻게 된 거야！%b
d308a32d43	%z아！
d326092af3	・네, 아버님・.%b
d340d96a69	７인위원회님께 대드는 놈들이\n있다더군. 참 어리석은 자들이지.%b
d341c3d382	문이 안 열린다%b
d34a8c316a	그것을 말씀드릴 수는 없군요,\n뮤 왕녀.%b
d370bc8750	여기서도 갈만오브가\n발견된 거야！？%b
d381782b88	・아니.\n그렇게 말해도・.%b
d38d03b3c0	%z어？\n뭐야！？
d3cdbcac4b	3．몬스터들은\n돈을 가지고 있지 않다.%b
d3d3459e15	아～쨩・잘 지냈어・？%b
d3f2b0347d	어이구.\n다른 것도 파시겠소？
d3ffffda7e	무기를 찾고 있는 거냐？\n
d417d24894	%z그럼, 우리들은, 이만・.
d41ce9119d	끝
d4204b08a8	더 이상,카오스 힘이 이쪽 세계로\n흘러들지 않도록 차원문과 수정 기둥의\n능력을 일단 봉인하겠습니다%b
d42eb75ae4	당신들, 밖에서 왔지？%b
d464affb24	듣자 하니 ７인위원회는,\n카오스의 힘을 부활시키려 하는 모양이야.%b
d47ebf86ff	대체 어떤 힘을 가지고 있는 걸까.%b
d491f22b1c	이게 폭발하면,\n큰일이 나는 거네, 그런데.%b
d4a580dd8d	인질을 잘 구해내서\n아스카한테 칭찬받는 거야, 인 거야.%b
d4ad508ab2	이런 곳에,\n당장 쓰러질 듯한 고목이 있는 것이오%b
d4ae9669cd	너희들！\n해치워라！%b
d4c5725f54	식은 죽 먹기라고！%b
d4e299b531	여기에 물 넣으면 되는 거지%b
d4e43a1ec6	쉿！%b
d507d34c2b	나즈나, 잠깐 조용히 좀 있어줄래？%b
d50d38942e	쓰러진 고목이 다리 대신 돼서\n계곡을 건널 수 있게 됐어！%b
d51f0f8935	%z어차피,\n난 뮤의 욕구불만 해소 담당이잖아
d5285a819c	・벽, 이네.%b
d52894ef8c	시간은 없지만\n다들 확실히 구하기 위해서라도\n장비 갖추러 마을로 돌아가자%b
d546b9c83a	이건！！%b
d5a6d8f3ff	공주님・죄송합니다！%b
d5d36d4486	그중 하나가\n우리가 가지고 있는\n이거일지도 모른다는 거네.%b
d5fffcec23	자, 앞으로 나아가요.%b
d612ea3c3e	결심이 서면 등록하도록.%b
d62201ed3d	갑자기,폭발하지는 않겠지？%b
d62fe25f51	이세계의 문, 인가・.%b
d64ab24d04	일단 리그로드로 돌아가자！%b
d64b9aeb1e	지금은 눈앞 적 쓰러뜨리는 데\n집중하자%b
d6619891a2	차원의 길을 나갈까요？
d68b8855b8	이놈을 쓰러뜨리면\n드래군 성을 되찾을 수 있는 거군요！%b
d68d20e71c	그러면, 어느 순간 갑자기,\n이길 수 없게 되는 경우가 있다.%b
d6abd56125	말하는 걸 깜빡했는데\n다리에 폭약이 설치돼 있다는 듯해！%b
d6b3e4fe97	내 귀여운 아이들을\n다치게 하는 짓은 용납지 않겠다！%b
d6b67d931c	내 아버지가 살아 계셨을 땐,\n당신 쪽 아버지와,%b
d6b7f3d1f2	그러니까, 레벨업은\n없다니까요.%b
d6c073f5d7	어, 네.\n저는, 괜찮답니다.%b
d6cb17c84c	아, 잠깐, 나도 같이 갈게！%b
d6e0d1c651	기다려라, 결판을 내주마！%b
d70d5bfab3	뭐, 대충 이런 거다.%b
d719db526f	【야사카 곡옥】을 입수했습니다%b
d72173ac1e	그것보다,배를 띄우기 전에\n준비를 갖춰야 하지 않아？%b
d726637d2a	이 자식！%b
d726870a0c	이런 곳이지만,\n이제는, 내 집이나 다름없어%b
d733780bc5	인질을 구하는 중요한 임무,\n실패는 용납되지 않는다・%b
d748869ec4	2층에 올라가는 건\n포기하는 게 좋을 것 같다.%b
d75bdce11b	７인위원회！ 내 나라를 짓밟은 대가를\n치르게 하마！%b
d7793a9911	그러면 이가에서\n꽤 멀어져 버려서 말이지.%b
d798271d89	근데 잠깐만,\n그 두 광석은 대체 어디 있는 거야？%b
d7a0959d4d	운명인지, 우연인지 모르겠지만,\n목적은 카달 놈들이지？%b
d7c25c9def	시라나미는 【호라이의 구슬】을 꼈다%b
d7c8bcdae9	앙주 씨를 슬프게 하는 자는,\n나, 용서 안 할 거예요！%b
d7d44c0c9b	어라？\n이쪽은 하이랜드가 아닌 것 같아.%b
d7d700d41f	마법구는 원래 카오스의 힘을 봉인해\n두었던 것이잖아요？%b
d7ed90f904	이게,수정 기둥인가\n뭔가 신비로운 분위기를 지니고 있군%b
d7f79616d3	건방진 말 지껄이는 것도\n이게 마지막인 줄 알아라%b
d80d8f16c5	흥, 그래.\n아～짱 심술쟁이！%b
d815d53bb6	아버님・\n반드시 원군을 데려오겠습니다！%b
d828b8a94d	그렇다고 방심하면, 뜻밖의 곳에서 위험을 부를지도 몰라？%b
d82f414064	큰 물통이라 쓰여 있다%b
d89902df8a	그렇지！%b
d8b6e70e27	・여기는・.%b
d8c64cfa7e	뭘 살 거냐？
d8c6c63ac6	리그로드 대륙・？%b
d8c90f85e4	본 적도 없는\n적들뿐이군.%b
d8cf912d6c	%H%m1%V100［%m0%s11%m1］%V0%m0\n이것을 사용해서,\n사서무투의 힘을 시험해 볼까요？%b
d8d66e8518	으으～음, 시끄럽네・.\n편히 잘 수가 없잖아.%b
d8e5e8c1f7	냥？\n왠지 이상한 느낌이 드는데.%b
d8ec269e9d	괜찮아.%b
d94937323d	어서 오세요.\n어떤 용건이신가요？
d99c9fcc45	호라이의 구슬은\n이미 설치되어 있지요.%b
d9a736f38e	이 안쪽이온지？%b
d9afa99082	%z아스카아！！
d9c1c52c2d	%z그럼,\n언젠가 다시 뵙도록 하겠사옵니다,\n공주님！
d9d414c0dc	역시 움직이고 있는 것처럼 보이지\n않는군. 여기 있어봤자 소용없다고.%b
d9d5232b5b	분명 뭔가 유래가 있는 장소인 거다.%b
da2e4eeb3d	시점테스트
da30fc5137	이런 건, 시라나미한테 보여주는 게,\n좋은 거다～ 라구！%b
da4d6e7534	혼자인 편이 마음 편한데・.%b
da57efb655	냐？\n생각보다 인원이 적네？%b
da630997e2	７인위원회는 쓰러뜨렸는데\n이곳 괴물들은\n카오스 힘의 영향을 받는 듯해%b
da66df5c54	변수표시
da80235ca9	이 다리를 건너면,\n하이랜드에 갈 수 있어%b
da81a0d07c	음, 이게 제단이네.\n여기에 이걸 놓으면 되는 거였지.%b
daad6c7c03	여기에는 【호라이의 구슬】이\n딱 맞게 들어가게 돼 있는 거네%b
dab33bc9d4	사서 무투법의 힘을 쓰면,\n움직이지 않을 리가 없어요.%b
dab4adb00e	너 알고 있어？%b
daccb3b0a9	여기 있는 놈들에게서\n마법력이 느껴지는 거다～제～！%b
dad84a7136	「%nS」이시군요.\n구입해 드릴까요？
db238f13f6	특정 적을 쓰러뜨리면 열리게 되는\n장치인 모양이야%b
db58122408	여길 지나면 드디어 세이료카쿠다\n마을 사람들은 그곳에 잡혀 있을 거다%b
db69daa130	뭔가 있다고 해도, 이 계곡을 건너지\n못하면, 확인할 방법이 없네.%b
db6b4a8359	여러분, 떨어지지 않도록\n조심해 주세요.%b
db70b44881	뮤・부탁이에요,\n저를, 가게 해 주세요！%b
db87423800	흐음,아스카는 식신을 잘 아는구나%b
db8ebd0eda	（특수 기능）［４／５］\n　아이템 메뉴에서, 아이템을\n　정리할 수 있습니다.
db96e9f77f	저건 ７인위원회다！%b
db99404241	이 문엔 뭔가 장치가 있소. 어딘가에\n문을 움직이는 구조가 있을 것이오.%b
dba769762d	그게 무슨 소리야？%b
dbab625f39	７인위원회 놈들이,\n카칼클랜에 손을 댄 탓인가？%b
dbc0d16d03	계속 밀면 열릴 것 같다～ 라구！%b
dbcd2da30d	그렇지 않으면,인간 아닌 자에겐 마음이 없다는 비방이 사실인가%b
dbd2cf8f7c	・구하지 못했어・.%b\n타타라도・\n마을 사람들도・.%b
dbea79432e	이 몸의 뷰리풀하고 원더풀한 모습이\n비치고 있다～제～！%b
dbeb3cb7b3	조금이지만, 움직이는 것 같아.\n몇 번 밀어주면 열릴 것 같아%b
dc1a5375fa	저 안쪽은, 아직 아무도 들어간 적이\n없어. 뭔가 있다면, 저 안쪽이겠지%b
dc30062621	드래군 왕국의 용기사 뮤！\n이 앞에 볼일이 있다.%b
dc3e7999de	적은 신경 쓰지 말고\n어쨌든 다리 건너까지 도착해야 해！%b
dc4224895d	저것을 보십시오！%b
dc523bba4e	운이 좋구먼.\n자, 상금인 %SG다.\n어때？한 번 더 해보는 건.%b
dc54d964b2	・아무래도, 이 움푹 팬 곳에\n갈만오브를 놓아야 하는 것 같아요.%b
dc5bef9d53	아버님！%b
dc7a1c021c	불을 끄려면\n이 큰 물통을 부술 수밖에 없다！！%b
dc85f79949	보검은 빠질 것 같지 않네.\n딱히 반응도 없는 것 같고.%b
dc87f1114d	여기서 나즈나는 운명의\n아스카를 만난 거야인거야！%b
dcad41f9cc	・분명,\n그 괴력으로 수많은 강적을 이겼다던가%b
dcbb2e751c	세계는 우리가 지켜 보일게.%b
dcc4a38576	이 몸이 찍소리 못 하게 해준다～제！\n천재는 한 명이면 충분하다～제！%b
dcd4fdc4b7	익시즈에서 본 거랑 같다지.%b
dce6e513b2	아이들은・,\n아이들만은 다치게 하지 말아다오.%b
dce786d546	자세히 들어보면,\n뭔가 알 수 있을지도 모른다～ 제！.%b
dcfc5bcf28	다들, 무사하구나.\n・다행이다.%b
dd03dc3c27	맞아요.\n하지만, 적을 조심해야 해요.%b
dd05aa4fda	수는 많지 않지만\n방심하지 말고 가자！%b
dd2394f4c4	계획・대체, 무슨 계획이야？%b
dd3e81b514	여기가 나즈나가 잠들었던 동굴이구나%b
dd5f8ab27d	여기에 낄 만한 물건은\n안 가진 듯하다%b
dd60228f5e	여기에 ７인위원회 놈들이 있다.%b
dd72a427ce	그래도, 힘내서 계속 밀면\n열릴 것 같은 거예요.%b
dd7c43d059	혹시, 아이들은 벌써・？%b
dd7e34dea1	그래비티 사람들에게\n자세히 물어보는 게 어떨까요？%b
dd8010c849	%z뮤를 두고\n혼자 도망갈 수는 없어・.
dd828f51af	안 돼, 지금부터는 늦어！%b
dd9ad95e26	동생은 대체 어디에 있는 것이온지？%b
dda15183d0	알렉트리아 대도서관 관장의 딸이,\n７인위원회에 맞서고 있다더군.%b
ddbf066662	저기가 출구인 것 같네.%b
ddc3921d7b	하나만 더 있으면 결계동의 봉인\n해제에 필요한 물건이 모여서, 게텐\n성에 쳐들어갈 수 있어%b
ddc4fa2e7b	（수평 시점 전환）［６／７］\n　수평 방향에서의 시점으로 전환됩니다.\n　이 시점에서는, 전투에 관한 조작은 할 수 없습니다.\n　방향키（좌우）－－　좌우로 회전합니다.\n　방향키（상하）－－　상하로 이동합니다.
ddc771eee1	%z나님은 천재이므로,\n마법 수행을 계속하는 거다～ 그래！
ddf16ccf63	%z나이랑 같이 주름 늘어,인 거야！
de002fad64	돈이 부족하신 듯합니다\n아무리 왕녀님이 상대라도\n저희도 장사인지라,죄송합니다
de13cb02a8	그・러・니・까・！\n내가, 바로 그 시라나미라니까！%b
de30479ea3	근데, 그래비티의 장로도\n갈만・오브가 어디 있는지,\n자세히는 모르는 것 같았지만・.%b
de3ed4ecfa	수는 많지 않지만, 다들 신중하게！%b
de4365504f	안 부수는 게 나을 것 같은데？\n어떻게 생각해,러스티？%b
de5d06cd8b	７인위원회 야망을 막아주세요！\n저는 계속 차원의 문을 지키겠습니다%b
de995dcef7	%z타타라！
de9b860247	경고요！\n여기서부터 앞은, 시련의 미궁이라오.%b%h실력에 자신이 없는 자는 들어가면 안 된다.\n돌아오지 못해도 몰라～.\n　　　                    　　토란 자경단%b%h말없이 들어갔다간・혼쭐내줄 거다～～～.\n・농담이야！%b
dedd007191	여기가 차원의 길인가・.\n모두, 조심해！%b
dee3df03e9	입니다%b
df17534191	축하해！%b
df27e6efa0	어떻게든,\n여기를 빠져나가야만 해요.%b
df283298a3	근데, 그 전에, 그래비티 사람들의\n얘기를 자세히 들어보면, 뭔가 알 수\n있을지도 모르지.%b
df466e7086	이 몸에게 맡겨두면 세계 하나둘쯤\n거뜬히 구하는 거다～제！%b
df55871905	남자애가 그런 사소한 거에 얽매이면,\n안・돼・☆%b
df5bec7173	그게 있으면 뒷 야마타이 방면으로\n빠져나갈 수 있다는 거군・.%b
df656b3696	하지만,열쇠가 없으니\n억지로 여는 수밖에 없을 듯해%b
df6ff986d4	그러네.\n일단은 서둘러 가자！%b
df75dced1b	이 앞에 찾는 갈자드가 있을 거다%b
df9270e641	이 상태로는\n2층에 가는 건 무리일 것 같아.%b
dfb43a7357	잠깐,아스카,무슨 소리야！\n전력은 한 명이라도 더 필요해！%b
dfd1ca9c3d	이걸로 세상이 원래대로 오는 거야？%b
dfe26271c4	「%nS」로 될까？\n진짜 사는 거야？
dfe5c173e3	미궁협회
dfe9716050	７인위원회를 쓰러뜨리면\n이곳 괴물들도 얌전해질 줄\n알았는데 말이에요%b
e018e30e3c	뭣이！%b
e0223d1dfa	뭐라고！！\n이런 상황에 진정할 수 있겠냐！%b
e029ff948e	뭘 파시겠어요？
e02cfee389	・그거 아무리 봐도,\n내가 손해 아니냐？%b
e03d2099b0	감사합니다！\n다른 것도 사실래요,뮤 왕녀님？
e041099f93	이번 소란은, 원래를 따지자면,\n제 나라가 원인이에요.%b
e0742463df	７인위원회는 쓰러뜨렸는데도,\n이곳 괴물들의 흉포화는\n가라앉을 기미가 없다.%b
e0874cad4b	무슨, 드래군의 병사 된 자,\n이 정도로는 꺾이지 않습니다.%b
e0aad7b0d3	%z해냈다！\n우리, 정말로 세계를 지켰어！
e0cb23cbbb	어딘가에 여는 장치가 있을 거다～제！\n주변을 잘 찾아보는 거다～제！%b
e0de0a53e5	이 안쪽에 쿠리카라란 마을이\n있단 얘기도 있지만\n마을을 본 이는 없다%b
e0fc6ae690	이 앞이,세이료카쿠다%b
e11ca5d707	대체, 어떻게 된 건지 모르겠군.%b
e1537c9ab3	어？\n아아, 그건 뒷간이라고 하는 거야.%b
e1719a052d	이건 장치문이다～제！！%b
e177cf16b5	단숨에 해치워 버리는 거다～제！%b
e1841a15ab	혹시, 보석이거나 하면！%b
e18c5adb19	대체 어떤 힘을 가지고\n있다는 걸까.%b
e1bf8efa65	그건 모른다. 여행 도중, 어딘가에서\n손에 넣을지도 모르지.%b
e1dc23b408	자신들을 지켜줄 거라 믿었던 왕족이\n배신했으니 말입니다・%b
e1ffd14fb1	별다른 건 안 보이는걸.\n정말 아무것도 없는 걸까・？%b
e20855564a	ＢＯＯＴ５메뉴
e21b80df52	자물쇠가 걸려 있는 것 같다%b
e22a4cda60	그렇다면, 마법구는 이대로\n원래 세계로 돌아감이 좋으리라.%b
e233fd25bb	이 수정 기둥은,\n리그로드 대륙의 서쪽 숲과\n동쪽 숲에 있던 것과 매우 닮았다.%b
e235847609	이쪽 세계는,\n천재지변으로 대혼란인데%b
e248a098cc	시라나미가 동료가 되었습니다.%b
e250c82b1d	루나에게, 모두가 여기로 돌아온다고\n들었다.%b
e252ac3763	・%b아니, 괜찮아.%b\n너희 잘못이 아니야・%b
e25c5d23d2	부탁이에요！\n아이들을 구해 주세요！%b
e26df25c17	자～잠깐, 기다려！%b
e28b29befe	그래,우리는 세계를 지배하는 거다！%b
e2b0cec4c7	예
e2b32eef7e	낯익지 않은 적들뿐이군.%b
e2b9ad4141	못 놓친다고 했을 텐데！%b
e2cadddbe1	팔 만한 건 없는 모양이구먼.
e2decedb40	싸울수록 사이 좋다는 말이\n정말인가 보네%b
e2fc43cc59	네놈들,가족이 소중하면 방해 마라！！%b
e2fd47e303	다들, 각개격파당하면 안 돼！%b
e301724276	여인의 앞길을 막다니\n예의를 모르는 것도 정도가 있네요.%b
e303b1703b	나가자・%b
e33fe91251	좋은 기회니,두 번 다시 이런 일이\n안 일어나게 해주는 거야,인 거네%b
e370c2ced3	좋아,７인위원회를 이겼다！\n이걸로 세상에 평화가 오겠지%b
e39444c970	뮤는 【야사카의 곡옥】을 끼워 넣었다%b
e3a3208afb	저것이 ７인위원회란 말이오.\n용서할 수 없구려.%b
e3a8917710	마음에 안 드시나,아쉽네\n다른 볼일 있으신가요,공주님？
e3e7aa2479	（취소）［３／７］\n　시스템 메뉴로 들어갑니다.
e3fa5fd99e	%H%m1%V100［%m0타마모%m1］%V0%m0\n
e40d172a6f	%z무슨 소리야！\n러스티가, 드래군 왕가의\n데릴사위가 되는 거잖아！
e415f200f7	디아네 씨는 해적 자손이란 얘기야%b
e432b3cb44	비탈길 방해되네%b
e4432f7ff9	만에 하나라도\n마법구에 숨겨진 카오스의 힘이\n풀려나는 일이 있어서는 아니 되오.%b
e45e16cd4a	음, 지금 상태로는\n여기를 지나가는 건 무리야%b
e46a99b4dc	에잇,카달에 칼을 들이대다니\n참으로 어리석은 자들이냐！%b
e46b2bf4b4	내 이름을 알고 있는 것 같은데,\n당신들은 대체・？%b
e4827c1d40	돌아갈까요？
e48aa7dc17	아～짱！%b
e4a1ec6344	저 커다란 턱에 당하면,\n그냥은 넘어가지 못할 거예요.%b
