chars	files	first	text
14	1	/WK00.MAP	いったい、どうなってやがる！
14	1	/WK00.MAP	世界は僕達で守ってみせるよ。
14	1	/WR00.MAP	ごめんね。イクシーズ・・・。
14	1	/WR00.MAP	うん。行こう、ドラグーンへ！
14	1	/WR00.MAP	うん。さぁ、行くよ、みんな！
14	1	/WR00.MAP	行こう、ミュウ！王を助けに！
14	1	/WR00.MAP	そして、お父様の意思を継ぐ！
14	1	/WR00.MAP	ナズナも、力を貸すの、なの！
14	1	/WR00.MAP	港町オルトマの前でござるよ。
14	1	/WR00.MAP	一行はお互いに自己紹介した。
14	1	/WR00.MAP	これも、７人委員会の仕業か！
14	1	/WR00.MAP	それはそうでござるが・・・。
14	1	/WR00.MAP	胸を張っていこうぜ、ミュウ！
14	1	/WR00.MAP	小さくなる必要なんかねぇよ。
14	1	/WC00.MAP	ここが７人委員会の塔ですわ。
14	1	/WC00.MAP	なるほど、うまいこと言うぜ！
14	1	/WC00.MAP	あたし達、仲間なんですもの。
14	1	/WC00.MAP	わたくしも言いすぎましたわ。
14	1	/WC00.MAP	とにかく！行くよ、みんな！！
14	1	/WC00.MAP	どうやらカギが必要みたいよ。
14	1	/WC00.MAP	まぁ！伝説の魔導士ですって！
14	1	/WC00.MAP	おい、ミュウ、大丈夫なのか？
14	1	/WC00.MAP	アンジュ様！ご無事でしたか！
14	1	/WC00.MAP	７人委員会の塔に入りますか？
14	1	/WC00.MAP	ハイランドの町に入りますか？
14	1	/WC00.MAP	よぅし、じゃ、入ってみよう！
14	1	/WC00.MAP	グラビティの町に入りますか？
14	1	/WY00.MAP	あんた達だけでも戻れるだろ。
14	1	/WY00.MAP	ついたぞ、ここが、星陵郭だ。
14	1	/WY00.MAP	そうだな、それがよさそうだ。
14	1	/WY00.MAP	ひとつだけ、聞いていいかな？
14	1	/WY00.MAP	女義賊かぁ、かっこいい～っ！
14	1	/WY00.MAP	まぁ、話すと長くなるんだが、
14	1	/WY00.MAP	うん、よろしくお願いします。
14	1	/WY00.MAP	村の人達はどうしたんだろう？
14	1	/BOT4.MAP	イベントを試したいってワケ？
14	1	/BOT4.MAP	↓↓↓セーブデータ補正↓↓↓
14	1	/WAZAHELP.MSG	敵からお金を盗み出す技です。
14	1	/WAZAHELP.MSG	弓矢を３本同時に放つ技です。
14	1	/WAZAHELP.MSG	電撃を宿した爪で攻撃します。
14	1	/WAZAHELP.MSG	鳥に変化することができます。
14	1	/WAZAHELP.MSG	熊に変化することができます。
14	1	/WAZAHELP.MSG	強力な火炎で敵を攻撃します。
14	1	/WAZAHELP.MSG	敵の心を虜にし、操る術です。
14	1	/ITEMHELP.MSG	古代遺跡の扉を開くカギです。
14	1	/ITEMHELP.MSG	名人長船がきたえた名刀です。
13	1	/FIR3.MAP	おめでとう！よくやったね。
13	3	/FIR2.MAP	よしっ！敵を全部倒したぞ！
13	18	/TJ72.MAP	残念だったな。時間切れだ。
13	2	/KB00.MAP	サクサクと片付けちゃおっ。
13	3	/TJ11.MAP	運試ししてみちゃどうだい？
13	2	/TJ01.MAP	残念でんなぁ。時間切れや。
13	1	/TM00.MAP	で、どれを買いやがるんだ？
13	1	/TM00.MAP	で、どれを売りやがるんだ？
13	1	/TM00.MAP	「S」かよ。本当だろうな？
13	1	/TM00.MAP	どれを買いやがるとですか？
13	2	/BL00.MAP	「S」じゃな。買うのかね？
13	2	/BL00.MAP	そんなに持てんじゃろうが。
13	1	/CT20.MAP	ふっ・・・。・・・神、か。
13	1	/CT20.MAP	う、うん。そうだね・・・。
13	1	/CT20.MAP	ユーカリ・・・今、戻るよ。
13	1	/CT20.MAP	魔法球はどうするでしかね？
13	2	/CT10.MAP	qzqzqzレレレqzqz
13	1	/CT10.MAP	r{hqhqzホホドqhq
13	1	/CT10.MAP	oxhqhqzホホドqhq
13	1	/CT10.MAP	luhqhqzホホドqhq
13	1	/CT10.MAP	お前達、生きていたのか！！
13	1	/CT10.MAP	生きていたのですか・・・？
13	1	/CT10.MAP	そ、その声は、確か・・・。
13	1	/CT10.MAP	これが魔法球みたいなのね。
13	1	/CT00.MAP	女zホテnenenS\S\
13	1	/CT00.MAP	粕幡幡enenenS\S\
13	1	/CT00.MAP	封仏仏enenenS\S\
13	1	/CT00.MAP	末蜜蜜enenenS\S\
13	1	/CT00.MAP	見覚えの無い敵ばかりだな。
13	1	/QH01.MAP	ラスティ・・・ありがとう。
13	1	/OT02.MAP	もったいないお言葉・・・。
13	1	/OT02.MAP	なんだい、やぶからぼうに？
13	1	/OT02.MAP	まさに適材適所でござるな！
13	2	/KM01.MAP	胼U薀E珉DNTTDB$$
13	2	/OT01.MAP	ごゆっくりごらんください。
13	1	/OT01.MAP	どれをお買いもとめですか？
13	1	/ZM01.MAP	・・・ミュウは悪くないよ。
13	1	/ZM01.MAP	さて、姫様、どれを買うね？
13	1	/ZM01.MAP	さて、姫様、どれを売るね？
13	3	/ZM01.MAP	そうか！売りに来たんだな。
13	1	/KB01.MAP	あ、そうか！よし、行くよ！
13	1	/WR10.MAP	オルトマの町に入りますか？
13	1	/RS01.MAP	ボクが竜に変身するでしょ。
13	1	/NT31.MAP	今こそ、我ら委員会の計画を
13	2	/ES01.MAP	あれ？！どうしてここに！？
13	2	/ES01.MAP	おいおい、そんな大げさな。
13	2	/ES10.MAP	カカルクランに行きますか？
13	2	/ES10.MAP	どういうことだろう・・・。
13	1	/MK00.MAP	・・・はい、お父様・・・。
13	3	/RT30.MAP	カオスゲートを使いますか？
13	1	/RT20.MAP	死んだ者のこと。捨ておけ。
13	1	/RT20.MAP	ほぅ、これはラスティ王子。
13	1	/RT20.MAP	私は、心底がっかりきたよ。
13	1	/RT20.MAP	そ、そんな、そんな・・・。
13	1	/RT00.MAP	ここから奥に進めそうだよ。
13	1	/QH00.MAP	また来てくれなきゃいやよ。
13	1	/QH00.MAP	一体、何がおこってるんだ？
13	1	/QH00.MAP	え、あなた達がラグロスを！
13	1	/QH00.MAP	はっ！・・・まさか・・・！
13	1	/IZ00.MAP	イクシーズから離れますか？
13	1	/IZ00.MAP	わたくしも、大丈夫ですわ。
13	1	/IZ00.MAP	・・・わかったの、なのね。
13	1	/IZ00.MAP	どうかお気になさらぬよう。
13	1	/IZ00.MAP	はっ！一命にかえましても！
13	1	/IZ00.MAP	［ファルコ］どうか、姫様。
13	1	/IZ00.MAP	光翼船イクシーズ、発進！！
13	1	/IZ00.MAP	ミュウ・・・ミュウ・・・。
13	1	/ZM00.MAP	そうだろう、そうだろうよ。
13	1	/ZM00.MAP	ほんと、失礼しちゃうわよ！
13	1	/ZM00.MAP	・・・え？・・・あ、うん。
13	1	/ZM00.MAP	どーも。ほかに何か買うか？
13	1	/ZM00.MAP	どーも。ほかに何か売るか？
13	3	/ZM00.MAP	どれを売ってくれるんだい？
13	1	/ZM00.MAP	どーも。ほかに何か買うの？
13	1	/ZM00.MAP	どーも。ほかに何か売るの？
13	2	/ZM00.MAP	金が足りないようですわね。
13	1	/DG10.MAP	隠れ里クリカラのイニシエ。
13	1	/DG10.MAP	ボクは逃げてなんかいない！
13	1	/DG00.MAP	俺様の天才的頭脳によれば、
13	1	/IS10.MAP	イクシーズまで戻りますか？
13	1	/DS10.MAP	この地形のせいじゃないか？
13	1	/KR00.MAP	それで、どれになさいます？
13	1	/KR00.MAP	そんな・・・まさか・・・。
13	1	/KR00.MAP	あ、う、うん、まだ・・・。
13	1	/KR00.MAP	は、はぁ・・・そうですか。
13	1	/KR00.MAP	平和はいいわよね、平和は！
13	1	/KR00.MAP	大変だ大変だ大変だ大変だ。
13	1	/JG02.MAP	どこへなりと失せるがよい！
13	1	/JG00.MAP	拙者も同じ気持ちでござる。
13	1	/JG00.MAP	では、次元の扉をあけます。
13	1	/JG00.MAP	みんな、ミュウを頼んだよ！
13	1	/JG00.MAP	やっぱり、つらくて・・・。
13	1	/JG00.MAP	ぬおおおおおおおおおおっ！
13	1	/JG00.MAP	ご武運をお祈りしてますぞ！
13	1	/JG00.MAP	では、次元の扉を閉めます。
13	1	/JG00.MAP	じゃあ、どうすればいいの。
13	1	/JG00.MAP	では、皆さん、さようなら。
13	1	/OT00.MAP	まったく、ついてませんね。
13	1	/OT00.MAP	それが、さっぱりでござる。
13	1	/OT00.MAP	いったいどこへ消えたんだ？
13	1	/AT20.MAP	先に進む道がないみたいだ。
13	1	/AT20.MAP	ファルコも喜びましょうぞ！
13	1	/AT20.MAP	許すまじ、死の安息・・・。
13	1	/AT20.MAP	ここは危険だ、外に出よう！
13	1	/AT10.MAP	７人委員会のやつら・・・。
13	1	/AT10.MAP	もう一回調べてみようかな。
13	1	/AT10.MAP	マインドワードを見つけた！
13	1	/AT10.MAP	本当にあったなんて・・・。
13	1	/AT00.MAP	まったくおまえという娘は！
13	1	/AT00.MAP	あれは一体、何でしょうか？
13	1	/AT00.MAP	私が？馬鹿なことを言うな。
13	1	/AT00.MAP	ああ、そうだったな・・・。
13	1	/AT00.MAP	ウィスコ著「魔法科学入門」
13	1	/AT00.MAP	宛名がかいてあるようだが？
13	1	/MP00.MAP	本当、無事でよかったでし。
13	1	/MP00.MAP	一体それは何のためだろう？
13	1	/MP00.MAP	古代魔法文明だって・・・？
13	1	/MP00.MAP	みんな・・・、ありがとう！
13	1	/MP00.MAP	「S」を売ってくれるのか？
13	1	/MP00.MAP	そうか！売りに来たんだね。
13	1	/MP00.MAP	何をお買いもとめでしょう？
13	1	/MP00.MAP	こうして、戻ってきたのさ。
13	1	/MP00.MAP	アレクトリア大図書館には、
13	1	/MP00.MAP	裏側から看板は読めません。
13	1	/MP00.MAP	［］明るい活動・・・ねぇ。
13	1	/MP00.MAP	町に笑い声が戻りましたわ。
13	1	/MP00.MAP	気を付けたほうがいいわよ。
13	1	/MP00.MAP	父ちゃんに聞いたんだけど、
13	1	/MP00.MAP	だけど、まいったな・・・。
13	1	/KS00.MAP	ここは一体・・・何だろう？
13	1	/KS00.MAP	何だか特別な場所のようだ。
13	1	/KS00.MAP	何か分かると思うんだけど。
13	1	/KS00.MAP	ここが海底神殿かぁ・・・。
13	1	/KS00.MAP	ここが海底神殿ってワケか。
13	1	/GB00.MAP	キャーキャーキャーキャー！
13	1	/GB00.MAP	すごいでしょ、長老ってば。
13	1	/GB00.MAP	ありがとう。ごくろうさま。
13	2	/GB00.MAP	どれをお買いもとめですの？
13	1	/GB00.MAP	グラビティの町を出ますか？
13	1	/IP10.MAP	これがガルマンオーブかぁ。
13	1	/IP10.MAP	ドラグーンの竜騎士ミュウ。
13	1	/IP00.MAP	少しずつなら動くみたいね。
13	1	/IP00.MAP	う～ん．．．重い扉でしね。
13	1	/IP00.MAP	なるほど、これはアレよね、
13	1	/IP00.MAP	扉にせこい細工しやがって。
13	1	/NT21.MAP	・・・いや、なんでもない。
13	1	/NT30.MAP	ガルザードォォォォッッ！！
13	1	/NT20.MAP	きてはアアアァァァァ～ッ！
13	1	/NT20.MAP	ざっと、こんなものですわ。
13	1	/NT00.MAP	気をつけてまいりましょう。
13	1	/NT00.MAP	あ、ううん、なんでもない。
13	1	/NT00.MAP	ここから外に出られますわ。
13	1	/HL10.MAP	ありがとよ、また来てくれ。
13	1	/HL10.MAP	なにを売ってくれんのよぉ？
13	1	/HL00.MAP	ミュウは枯木を押してみた。
13	1	/HL00.MAP	枯木の幹を押してみますか？
13	1	/HL00.MAP	あれ？押せば倒れそうだよ！
13	1	/HL00.MAP	やっぱり、やめておこうか。
13	1	/HL00.MAP	考えなくてはなりませんわ。
13	1	/HL00.MAP	どこへ行きますか？    
13	2	/KK01.MAP	ここに、入れればいいのね。
13	2	/KK01.MAP	ここに水を入れるんだよね。
13	2	/KK01.MAP	えーっと、水桶は何処かな？
13	1	/KK00.MAP	この大水桶を、壊さなきゃ！
13	1	/KK00.MAP	おおっ、間に合ったでし！！
13	1	/KK00.MAP	命あってのものだねでしよ！
13	3	/CK00.MAP	武器を買ってくれるのかい。
13	1	/CK00.MAP	どれを買ってくれるんだね？
13	1	/CK00.MAP	どれを売ってくれるんだね？
13	1	/CK00.MAP	お帰りなさい、お兄ちゃん。
13	1	/CK00.MAP	もうどこにもいかないよね？
13	1	/CK00.MAP	中には誰もいないようだね。
13	1	/CK00.MAP	だったら、一緒にこないか？
13	1	/CK00.MAP	いいでし、力を貸すでしよ。
13	1	/CK00.MAP	できたぜ、俺の最高傑作が！
13	1	/OB00.MAP	何も見あたらないじゃない。
13	1	/OB00.MAP	何も見あたらないの、なの。
13	1	/OB00.MAP	特に反応も無いみてぇだし。
13	1	/OB00.MAP	仕掛けの方も反応が無いね。
13	1	/OB00.MAP	もう何も起こらないようだ。
13	1	/OB00.MAP	礼に従い、名乗りをあげい！
13	1	/OB00.MAP	アヤヒメ？・・・誰だっけ？
13	1	/OB00.MAP	ここは滑りやすくなってる。
13	1	/OB00.MAP	ミュウ・・・しかし・・・。
13	2	/MH00.MAP	おい、人が近付いてくるぜ。
13	1	/MH00.MAP	おや、ラスティじゃないか！
13	1	/MH00.MAP	・・・愛してるって・・・。
13	1	/MH00.MAP	ありがとう、皆さん・・・。
13	1	/MH00.MAP	どや、タメになったやろう？
13	1	/GT20.MAP	逃がさないと言ったはずだ！
13	1	/GT20.MAP	周りの反応も消えているな。
13	1	/GT10.MAP	計画・・・一体何のことだ！
13	1	/GT10.MAP	諸君と遊ぶのもここまでだ。
13	1	/KD00.MAP	やっぱり思ったとおりだね。
13	1	/KD00.MAP	これでゲテン城に行けるね。
13	1	/SK10.MAP	Q餬bmblfmbKU鑁l
13	1	/SK10.MAP	だが、油断するな、ミュウ！
13	1	/SK00.MAP	わーい！開いたの、なのね！
13	1	/SK00.MAP	子供達はどこに行ったんだ？
13	1	/HY00.MAP	やれやれ。やっと着いたぁ。
13	1	/HY00.MAP	よし、ここから外に出るよ。
13	1	/HY00.MAP	ここから、外に出られるゼ！
13	1	/HY00.MAP	ここから外にでられるわよ。
13	1	/HY00.MAP	ここはいっきに突破するよ！
13	1	/HY00.MAP	あそこを抜ければ星陵郭だ。
13	1	/KM10.MAP	お願いです、やめて下さい！
13	1	/KM10.MAP	ええい、ジャマをするな！！
13	1	/KM10.MAP	あたし、見直しちゃったな。
13	1	/KM10.MAP	ナズナも見直したの、なの。
13	1	/KM10.MAP	・・・私・・・助かったの？
13	1	/KM10.MAP	だとよ、ミュウ、どうする？
13	1	/KM10.MAP	実際、分かりやすい人よね。
13	1	/KM10.MAP	じゃあ、皆で行くとしよう。
13	1	/KM00.MAP	ありがとう、私は決心した。
13	1	/KM00.MAP	怖いよ～、怖いよ～・・・。
13	1	/KM00.MAP	おかえりなさい、カムイ様。
13	1	/KM00.MAP	うん！さっそく案内するよ。
13	1	/KZ00.MAP	だから、金には価値がある。
13	1	/KZ00.MAP	ところで、あれは何だろう？
13	1	/KZ00.MAP	ちょっと探検してみようよ。
13	1	/GH00.MAP	そういうことは先に言えよ！
13	1	/HS10.MAP	カギがかかっているようだ。
13	1	/HS10.MAP	結界洞と関係があるのかな？
13	1	/HS10.MAP	その金属で武器をつくりゃ、
13	1	/HS10.MAP	とりあえずもっておこうか。
13	1	/HS00.MAP	ねぇ・・・アスカ？起きて！
13	1	/HS00.MAP	どういうことよ、アスカっ！
13	1	/HS00.MAP	腕がなるわね。ア～ちゃん。
13	1	/HS00.MAP	みんな準備はいい？いくよ！
13	1	/GM00.MAP	えらいことになってますわ。
13	1	/GM00.MAP	注意せなあきませんわなぁ。
13	1	/GM00.MAP	えーん、えーん、怖いよー。
13	1	/GM00.MAP	ゲームのランクを決めてね。
13	1	/GM00.MAP	じゃあ、カードを配るわよ。
13	1	/GM00.MAP	お売りいただけるのですか。
13	1	/GM00.MAP	ゆっくり見てっておくれよ。
13	1	/GM00.MAP	どれを買ってくれるんだい？
13	1	/GM00.MAP	何をお買いもとめですのん？
13	1	/GM00.MAP	何を売ってくらはるんです？
13	1	/GM00.MAP	へい、毎度。何にしまひょ？
13	1	/GM00.MAP	武器を買うてくれんのかい。
13	1	/GM00.MAP	「S」を売ってくれるんけ？
13	1	/GM00.MAP	あー、おいしかった・・・。
13	1	/GM00.MAP	当店特製の味付けですがな。
13	1	/GM00.MAP	何の・・・つもり・・・だ！
13	1	/NJ10.MAP	怒った顔も素敵なの、なの。
13	1	/NJ10.MAP	すまんな、役に立てなくて。
13	1	/NJ10.MAP	誰がおとなしく従うもんか！
13	1	/NJ10.MAP	ご理解いただけましたかな？
13	1	/NJ00.MAP	よし、みんな、聞いてくれ。
13	2	/NJ00.MAP	もう一度説明を聞きますか？
13	1	/NJ00.MAP	・・・うん、やっぱり壁だ。
13	1	/IG00.MAP	ごめんよ、アスカ兄ちゃん。
13	1	/IG00.MAP	アスカ様！ごぶじでしたか！
13	1	/IG00.MAP	いらっしゃい。何にするね？
13	1	/IG00.MAP	そんなに持てないじゃろう？
13	1	/IG00.MAP	わかった、わかった・・・。
13	1	/NZ10.MAP	入った時もそう言ってたね。
13	1	/NZ10.MAP	式神が契約の押し売りかぁ？
13	1	/NZ10.MAP	・・・お～い、もしもーし？
13	1	/NZ10.MAP	もう誰にも止められないよ。
13	1	/NZ00.MAP	・・・ミュウも、ね・・・。
13	2	/WR02.MAP	適当なところから当ろうぜ。
13	1	/WR02.MAP	それが皆目見当つきませぬ。
13	1	/WY02.MAP	あっと、忘れるとこだった。
13	1	/WY02.MAP	扉を開けるのを手伝って！！
13	1	/WK00.MAP	ここがカカルクラン・・・。
13	1	/WK00.MAP	わっ！吸い込まれる・・・！
13	1	/WK00.MAP	みんなで力をあわせるんだ！
13	1	/WK00.MAP	水晶柱から声がしましたわ！
13	1	/WR00.MAP	ドラグーン城に入りますか？
13	1	/WR00.MAP	一人ぼっち・・・か・・・。
13	1	/WR00.MAP	そんなもの、跡形も無いぜ？
13	1	/WR00.MAP	港町オルトマに入りますか？
13	1	/WR00.MAP	目が醒めたようでござるな。
13	1	/WR00.MAP	確かに敵を倒したハズだぜ！
13	1	/WR00.MAP	ラグロスの塔に入りますか？
13	1	/WR00.MAP	バトラムの町に入りますか？
13	1	/WR00.MAP	イクシーズに近寄りますか？
13	1	/WC00.MAP	・・・これからどうするの？
13	1	/WC00.MAP	でも、無理してるじゃない？
13	1	/WC00.MAP	そうと決まれば、シラナミ！
13	1	/WC00.MAP	港町ポポロンに入りますか？
13	1	/WC00.MAP	ううん。無かったと思うよ。
13	1	/WC00.MAP	しょうがない、他を探そう。
13	1	/WC00.MAP	ここが、海底神殿ですのね。
13	1	/WC00.MAP	アンジュが仲間に加わった。
13	2	/SS10.MAP	カダール兵の残党がいた！！
13	1	/WY00.MAP	急いで忍者屋敷へ向かおう。
13	1	/WY00.MAP	よし。中に入ってみようよ！
13	1	/WY00.MAP	さて、私の目的は果たした。
13	1	/WY00.MAP	お礼なんて、そんな・・・。
13	1	/WY00.MAP	情けないこと言わないでよ。
13	1	/WY00.MAP	カムイが仲間になりました。
13	1	/WY00.MAP	これでどうだろう、ミュウ？
13	1	/WY00.MAP	で、中の様子はどうだった？
13	1	/WY00.MAP	みんな！もう一度いくよっ！
13	1	/WY00.MAP	ナズナ、うれしい～、なの！
13	1	/WY00.MAP	一旦退却して正解だったな。
13	1	/WY00.MAP	これがシノビの家なのかな？
13	1	/WY00.MAP	ゴジョウの町に入りますか？
13	1	/WY00.MAP	ゴジョウ大橋を通りますか？
13	1	/WY00.MAP	ホウショウ院に入りますか？
13	1	/WY00.MAP	カムイコタンに入りますか？
13	1	/WY00.MAP	あの山は、ホウライ山だな。
13	1	/WY00.MAP	忍者屋敷へと通じる山道さ。
13	1	/WY00.MAP	本当に、火事なのか・・・？
13	1	/BOT5.MAP	ホークアイを仲間に入れる？
13	1	/BOT4.MAP	↓↓↓イベントのアレ↓↓↓
13	1	/WAZAHELP.MSG	離れた敵を鋭く突く技です。
13	1	/WAZAHELP.MSG	敵を投げ攻撃をする技です。
13	1	/WAZAHELP.MSG	力任せに殴り付ける技です。
13	1	/WAZAHELP.MSG	電撃を敵にぶつける術です。
13	1	/WAZAHELP.MSG	敵の集団を弱体化させます。
13	1	/ITEMHELP.MSG	実戦用にきたえた長剣です。
12	1	/GT00.MAP	ここがゲテン城か・・・。
12	1	/FIR3.MAP	おめでとう！よくやった！
12	3	/KB00.MAP	みんな、ケガはないかい？
12	1	/KB10.MAP	カダール軍の残党でしね。
12	1	/KB20.MAP	小細工なしの正面突破だ！
12	1	/TM00.MAP	やめやがった。ほかには？
12	1	/TM00.MAP	「S」を売りやがるのか？
12	2	/TM00.MAP	試練の迷宮に入りますか？
12	1	/BL00.MAP	どーも。ほかに何か買う？
12	2	/BL00.MAP	「S」を売ってくれるの？
12	1	/BL00.MAP	どーも。ほかに何か売る？
12	2	/BL00.MAP	ひやかしか。ほかに何か？
12	1	/BL00.MAP	１．パーティは８名まで。
12	1	/CT20.MAP	剣沺椌惧悖悛悖沺據沾撩惧
12	1	/CT20.MAP	神に・・・なるつもり？！
12	1	/CT20.MAP	ちっ、この坂が厄介だな。
12	1	/CT10.MAP	駁hqhqzホホドqhq
12	1	/CT10.MAP	糖hqhqzホホドqhq
12	1	/CT10.MAP	兆hqhqzホホドqhq
12	1	/CT10.MAP	あんた達、生きてたの？！
12	1	/CT10.MAP	む・・・その声は・・・！
12	1	/CT10.MAP	思い・・・どういうこと？
12	1	/CT10.MAP	こいつが魔法球か・・・。
12	1	/CT10.MAP	これが魔法球でござるか。
12	1	/CT00.MAP	ミュウは・・・僕が守る！
12	1	/CT00.MAP	見たことない敵みたいね。
12	1	/CT00.MAP	あそこが出口みたいだね。
12	1	/QH01.MAP	もぅ・・・。・・・ばか☆
12	1	/IG01.MAP	さよならなのね、ミュウ！
12	2	/OT01.MAP	武器をお求めでござるか？
12	2	/OT01.MAP	またおこしくだされたし。
12	1	/ZM01.MAP	・・・うん、分かってる。
12	1	/ZM01.MAP	売りに来たのかい、姫様。
12	1	/KB01.MAP	【アースモール】・・・？
12	2	/WR10.MAP	ザルマの町に入りますか？
12	1	/DG21.MAP	は、はい。ドラグーン王。
12	1	/DG21.MAP	そりゃそうだけど・・・。
12	2	/ES01.MAP	おかえりなさい、皆さん。
12	2	/ES01.MAP	ルゥナさんに聞いたでし。
12	2	/ES10.MAP	この水晶柱のせいなのか？
12	2	/ES10.MAP	美しさは罪なのだ～ゼー！
12	2	/ES10.MAP	あれは７人委員会の姿だ！
12	2	/ES10.MAP	あれが７人委員会なのね。
12	2	/ES10.MAP	あれが７人委員会でしか。
12	2	/WS10.MAP	あれは７人委員会・・・。
12	1	/ES00.MAP	なんだザコばっかりだな。
12	1	/MK00.MAP	これが・・・思念・・・？
12	1	/MK00.MAP	いまさら裏切るつもりか！
12	1	/WS00.MAP	これが、水晶柱か・・・。
12	1	/RT20.MAP	でも、どうすれば・・・？
12	1	/RT20.MAP	どうか、御決断くだされ。
12	1	/RT20.MAP	死んだの、なのね・・・。
12	2	/RT20.MAP	それはそうだけど・・・。
12	1	/RT20.MAP	持ってるの、なの・・・。
12	1	/RT20.MAP	ルゥナは突然消えさった。
12	1	/RT20.MAP	ラスティ、落ち着くんだ。
12	3	/QH00.MAP	ゆっくり見てってくれよ。
12	5	/QH00.MAP	どれを売ってくれるんだ？
12	1	/QH00.MAP	武器を買ってくれるのね？
12	1	/QH00.MAP	金が足りんようですじゃ。
12	1	/QH00.MAP	ライトワードを手に入れた
12	1	/QH00.MAP	ったく、グズなんだから。
12	1	/QH00.MAP	アドバイス一筋に３５年。
12	1	/QH00.MAP	ち、父上と母上が・・・！
12	1	/QH00.MAP	・・・ラグロスめ・・・。
12	1	/IZ00.MAP	だいじょうぶか、ナズナ！
12	1	/IZ00.MAP	御意にござります。姫様。
12	1	/IZ00.MAP	よう、ミュウじゃないか。
12	1	/IZ00.MAP	ルゥナ？！どうしたの？！
12	1	/IZ00.MAP	一体何が起こっているの？
12	1	/ZM00.MAP	一体、どうなってるんだ？
12	1	/ZM00.MAP	まさにドラグーンの華さ。
12	1	/ZM00.MAP	そんなことないですよね？
12	1	/ZM00.MAP	荷物がいっぱいのようだ。
12	1	/DG10.MAP	ヤマタイはイガのシノビ。
12	1	/DG10.MAP	・・・待ちかねましたよ。
12	1	/DG10.MAP	父・・・国王はどちらに？
12	1	/DG00.MAP	・・・うん。ありがとう。
12	1	/IS10.MAP	あ、うん、それは大丈夫。
12	1	/IS10.MAP	あ、うん、お願いします。
12	1	/IS10.MAP	ははっ！おおせの通りに！
12	1	/IS00.MAP	・・・そんなわけないか。
12	4	/KR00.MAP	そうか。また来てくれよ。
12	4	/KR00.MAP	どれを買ってくれるんだ？
12	1	/KR00.MAP	うーん、どうしようかな？
12	1	/KR00.MAP	じゃ、これにて一件落着！
12	1	/KR00.MAP	これはこれは、ミュウ様！
12	1	/KR00.MAP	ねえ、あなた信じられる？
12	1	/KR00.MAP	私にも使ってほしいな～。
12	1	/DS00.MAP	ようし、やっつけてやる！
12	1	/JG10.MAP	気をつけて下さいませね！
12	1	/JG00.MAP	そんなことは、させない！
12	1	/JG00.MAP	まかせておくのだ～ゼー！
12	1	/JG00.MAP	シラナミ・・・元気でな。
12	1	/JG00.MAP	・・・それはできません。
12	1	/JG00.MAP	皆さんの健闘を祈ります。
12	1	/JG00.MAP	見て！イクシーズ号だよ！
12	1	/OT10.MAP	オルトマを守らなくちゃ！
12	1	/OT00.MAP	う。い、いいじゃないか。
12	1	/OT00.MAP	とにかくめでたいことだ！
12	1	/OT00.MAP	お心遣い、かたじけない。
12	1	/OT00.MAP	ご心配をおかけいたした。
12	1	/OT00.MAP	よう、ミュウじゃないか！
12	1	/OT00.MAP	・・・まだ、皆目・・・。
12	1	/AT20.MAP	ア・・・アンジュ・・・！
12	1	/AT10.MAP	 @魵啅35UUUU3船
12	1	/AT10.MAP	まだ続きが書いてあるよ。
12	1	/AT00.MAP	公開の予定はありません。
12	1	/AT00.MAP	それで、そちらの方々は？
12	1	/AT00.MAP	ドラグーンのミュウです。
12	1	/AT00.MAP	・・・あっ！おまえはっ！
12	1	/AT00.MAP	さぁ、さっさと出て行け！
12	1	/AT00.MAP	やっぱり、そう思います？
12	1	/AT00.MAP	もう少し時間を置こうよ。
12	1	/AT00.MAP	おかしいですわね・・・。
12	1	/AT00.MAP	地下への階段を見つけた！
12	1	/AT00.MAP	アンジュ、何か知ってる？
12	1	/AT00.MAP	研究は、困難をきわめた。
12	1	/AT00.MAP	最初は居眠りかと思った。
12	1	/AT00.MAP	変らぬ愛を、君に・・・。
12	1	/MP00.MAP	思ったより元気そうだね。
12	1	/MP00.MAP	そんなに素直になっ・・・
12	1	/MP00.MAP	アンジュ？それって、誰？
12	1	/MP00.MAP	アスカ、ラスティ・・・。
12	1	/MP00.MAP	ナズナも一緒なの、なの！
12	1	/MP00.MAP	話はまとまったようだね。
12	1	/MP00.MAP	港は活気にあふれている。
12	1	/MP00.MAP	武器を買ってくれんのか。
12	1	/MP00.MAP	「S」だね。買いますか？
12	1	/MP00.MAP	金が足りないじゃないか。
12	1	/MP00.MAP	最近、噂を聞きませんが。
12	1	/MP00.MAP	ただいま倉庫番募集中！！
12	1	/MP00.MAP	ここは魔導王国カダール。
12	1	/MP00.MAP	夢の迷宮って知ってます？
12	1	/MP00.MAP	わーい、わーい、わーい。
12	1	/MP00.MAP	どうする、ミュウ・・・？
12	1	/MP00.MAP	そういう噂がありますわ。
12	1	/KS00.MAP	ぬおーっ、こ、これはっ！
12	1	/KS00.MAP	ここが海底神殿ですのね。
12	1	/KS00.MAP	なんだかドキドキするね。
12	1	/GB00.MAP	かならず役に立つからね。
12	1	/GB00.MAP	ようこそ、グラビティへ。
12	1	/GB00.MAP	長老様から聞いてますよ、
12	1	/GB00.MAP	古代のカギを手に入れた。
12	2	/GB00.MAP	どれをお売りくださるの？
